candidate_update_norm,causal_utility,distractor,e1_candidate_harmful_cell,example_id,family_id,gate,gate_entropy,goal_identifiability,layer,relative_update_norm,residual_norm,seed,task
6.926181793212891,0.31942451000213623,True,False,family-00300-maximum,family-00300,0.9763849973678589,0.11179274954843188,1.0,0,0.7020103772945668,9.866209983825684,44,maximum
4.716073036193848,-0.08195388317108154,True,False,family-00300-maximum,family-00300,0.9231963753700256,0.2708924447201809,1.0,1,0.5729769907115865,8.23082447052002,44,maximum
7.096404075622559,0.21499261260032654,True,False,family-00300-maximum,family-00300,0.9795941114425659,0.09961458348533225,1.0,2,0.7528725508636143,9.42577075958252,44,maximum
8.442852973937988,0.3007604479789734,True,False,family-00300-maximum,family-00300,0.9895232319831848,0.058181036760826726,1.0,3,0.7460211871337455,11.31717586517334,44,maximum
5.925013542175293,0.23328649997711182,True,False,family-00300-minimum,family-00300,0.9757347106933594,0.1142040111322595,0.5,0,0.6218768411340194,9.527631759643555,44,minimum
10.06363582611084,0.6170082092285156,True,False,family-00300-minimum,family-00300,0.963216245174408,0.15758445089749404,0.5,1,1.0470159092043354,9.61173152923584,44,minimum
4.609131813049316,0.09042906761169434,True,False,family-00300-minimum,family-00300,0.7711897492408752,0.5378347529714809,0.5,2,0.31148205333218015,14.797423362731934,44,minimum
7.4771342277526855,0.13283586502075195,True,False,family-00300-minimum,family-00300,0.9824697971343994,0.08826480343160746,0.5,3,0.4795779690799535,15.591071128845215,44,minimum
4.547157287597656,0.13846415281295776,False,False,family-00300-sum_mod_10,family-00300,0.9683666825294495,0.1403746885350306,0.0,0,0.44181110269029017,10.292084693908691,44,sum_mod_10
6.668614387512207,0.15696674585342407,False,False,family-00300-sum_mod_10,family-00300,0.9579110145568848,0.17452715871921104,0.0,1,0.7003645576050694,9.52163314819336,44,sum_mod_10
5.231704235076904,0.023668110370635986,False,False,family-00300-sum_mod_10,family-00300,0.9294880032539368,0.2549613146024093,0.0,2,0.44483867436467134,11.760902404785156,44,sum_mod_10
7.210471153259277,-0.1185421347618103,False,True,family-00300-sum_mod_10,family-00300,0.9901280999183655,0.05541206758433888,0.0,3,0.5388613144970473,13.380940437316895,44,sum_mod_10
8.613027572631836,0.3926093578338623,True,False,family-00301-maximum,family-00301,0.9763849973678589,0.11179274954843188,0.5,0,0.8729823900719454,9.866209983825684,44,maximum
7.124423027038574,-0.04884105920791626,True,False,family-00301-maximum,family-00301,0.8999400734901428,0.3252146254442453,0.5,1,0.7045682398080685,10.111757278442383,44,maximum
6.155858516693115,0.06864506006240845,True,False,family-00301-maximum,family-00301,0.9927880167961121,0.04275549678289227,0.5,2,0.4509881741886261,13.649711608886719,44,maximum
11.050108909606934,0.387432336807251,True,False,family-00301-maximum,family-00301,0.9923168420791626,0.0450607467762325,0.5,3,0.7258419340685335,15.22385025024414,44,maximum
5.477331638336182,0.24564236402511597,False,False,family-00301-minimum,family-00301,0.9681898355484009,0.14097924321437244,0.0,0,0.547868645038279,9.997527122497559,44,minimum
4.789435863494873,0.24024592339992523,False,False,family-00301-minimum,family-00301,0.9746053814888,0.11834938029445026,0.0,1,0.5512297796754738,8.688637733459473,44,minimum
5.974478721618652,0.18572476506233215,False,False,family-00301-minimum,family-00301,0.9517187476158142,0.19342305665768061,0.0,2,0.7383474496367131,8.091690063476562,44,minimum
6.63800573348999,0.20389211177825928,False,False,family-00301-minimum,family-00301,0.9917787909507751,0.047657658923622,0.0,3,0.6196802889516244,10.711984634399414,44,minimum
6.208928108215332,0.03616718947887421,False,False,family-00301-sum_mod_10,family-00301,0.9726890921592712,0.12526660255310906,1.0,0,0.6211348492616733,9.996103286743164,44,sum_mod_10
6.712733268737793,0.03516756743192673,False,False,family-00301-sum_mod_10,family-00301,0.969391942024231,0.13684952606282602,1.0,1,0.7128859906798719,9.416278839111328,44,sum_mod_10
5.207383155822754,-0.009079203009605408,False,False,family-00301-sum_mod_10,family-00301,0.987845242023468,0.0656834908092731,1.0,2,0.4524566215342802,11.509132385253906,44,sum_mod_10
11.245763778686523,-0.014935992658138275,False,True,family-00301-sum_mod_10,family-00301,0.9949012994766235,0.03200054517649661,1.0,3,0.792277176793341,14.194229125976562,44,sum_mod_10
8.44283390045166,0.21261721849441528,False,False,family-00302-maximum,family-00302,0.9780574440956116,0.1055058412282574,0.0,0,0.8737049916917152,9.663254737854004,44,maximum
4.545060634613037,0.033754587173461914,False,False,family-00302-maximum,family-00302,0.9135019183158875,0.2943599016063102,0.0,1,0.43598389129570286,10.424836158752441,44,maximum
7.4986653327941895,0.19901984930038452,False,False,family-00302-maximum,family-00302,0.9898223876953125,0.05681610019810926,0.0,2,0.6409855070431675,11.698650360107422,44,maximum
9.020100593566895,0.26954641938209534,False,False,family-00302-maximum,family-00302,0.9919459223747253,0.04685490976441415,0.0,3,0.6654386620450748,13.555119514465332,44,maximum
5.40714693069458,0.4597291052341461,True,False,family-00302-minimum,family-00302,0.9730870723724365,0.12384171215580603,1.0,0,0.6176101540788947,8.754951477050781,44,minimum
5.337005615234375,0.5544298887252808,True,False,family-00302-minimum,family-00302,0.9710109233856201,0.13121034474111898,1.0,1,0.6260864272998785,8.524391174316406,44,minimum
5.265061855316162,0.5188549757003784,True,False,family-00302-minimum,family-00302,0.9102523326873779,0.3019536283337527,1.0,2,0.5868188435343202,8.972209930419922,44,minimum
6.389405250549316,0.11870038509368896,True,False,family-00302-minimum,family-00302,0.9748457074165344,0.11747162217210644,1.0,3,0.6216222635764269,10.278597831726074,44,minimum
7.874460697174072,-0.016950570046901703,False,False,family-00302-sum_mod_10,family-00302,0.9780574440956116,0.1055058412282574,0.5,0,0.8148870034779624,9.663254737854004,44,sum_mod_10
8.503028869628906,0.05326005816459656,False,False,family-00302-sum_mod_10,family-00302,0.9854704141616821,0.07590645136714495,0.5,1,0.7491572678969294,11.350125312805176,44,sum_mod_10
5.246982097625732,0.05311988666653633,False,False,family-00302-sum_mod_10,family-00302,0.9876669645309448,0.06646620335289789,0.5,2,0.2992211512879456,17.535465240478516,44,sum_mod_10
12.07724666595459,-0.00015276670455932617,False,True,family-00302-sum_mod_10,family-00302,0.9990978240966797,0.0072266543658090895,0.5,3,0.6135750162745812,19.683406829833984,44,sum_mod_10
6.283703804016113,-0.006462432444095612,False,False,family-00303-maximum,family-00303,0.9815162420272827,0.09207801456333566,1.0,0,0.5521814000442151,11.379781723022461,44,maximum
3.6507174968719482,0.05673561990261078,False,False,family-00303-maximum,family-00303,0.9030921459197998,0.31823522123555836,1.0,1,0.3535257315121293,10.3265962600708,44,maximum
5.8941121101379395,0.09478335082530975,False,False,family-00303-maximum,family-00303,0.9774906635284424,0.10765056459439473,1.0,2,0.588110227124369,10.02212142944336,44,maximum
