absolute_utility_delta,attention_entropy_delta,both_learned_tasks,family_id,identifiability_a,identifiability_b,identifiability_delta,intent_a,intent_b,layer,residual_cosine,residual_delta_norm,seed,target_probability_delta,task_pair,utility_a,utility_b,utility_delta
0.017323923762887716,-0.3531937599182129,False,family-00301,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.4511186480522156,11.496562004089355,11,-0.14840268529951572,minimum__sum_mod_10,-0.00025674933567643166,-0.017580673098564148,0.017323923762887716
0.0325639471411705,-0.13956522941589355,False,family-00301,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.5040431618690491,11.923254013061523,11,-0.14840268529951572,minimum__sum_mod_10,-0.033192746341228485,-0.06575669348239899,0.0325639471411705
0.23519036918878555,-0.14561951160430908,False,family-00301,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.26727068424224854,17.536680221557617,11,-0.14840268529951572,minimum__sum_mod_10,-0.1892477571964264,0.04594261199235916,-0.23519036918878555
0.03128905547782779,0.9402652978897095,False,family-00301,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.348188579082489,20.703105926513672,11,-0.14840268529951572,minimum__sum_mod_10,-0.00026195449754595757,0.03102710098028183,-0.03128905547782779
0.419892817735672,0.5552065372467041,True,family-00302,0.0,1.0,-1.0,maximum,minimum,0,0.42848339676856995,10.933646202087402,11,0.03894227743148804,maximum__minimum,-0.012408137321472168,0.40748468041419983,-0.419892817735672
0.1783941090106964,-0.4215139150619507,True,family-00302,0.0,1.0,-1.0,maximum,minimum,1,0.3685337007045746,11.533832550048828,11,0.03894227743148804,maximum__minimum,0.3615592122077942,0.18316510319709778,0.1783941090106964
0.0942385196685791,0.8060176372528076,True,family-00302,0.0,1.0,-1.0,maximum,minimum,2,0.08918610215187073,17.49800682067871,11,0.03894227743148804,maximum__minimum,0.031137585639953613,0.12537610530853271,-0.0942385196685791
0.2953844964504242,0.005791664123535156,True,family-00302,0.0,1.0,-1.0,maximum,minimum,3,-0.10540691018104553,24.357616424560547,11,0.03894227743148804,maximum__minimum,0.3984297811985016,0.10304528474807739,0.2953844964504242
0.07773086428642273,0.8212417364120483,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.7450820207595825,7.76243782043457,11,0.5618013739585876,maximum__sum_mod_10,-0.012408137321472168,0.06532272696495056,-0.07773086428642273
0.39030981063842773,-0.6613575220108032,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.4830501973628998,11.54316520690918,11,0.5618013739585876,maximum__sum_mod_10,0.3615592122077942,-0.028750598430633545,0.39030981063842773
0.027498140931129456,1.2132800817489624,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.4802294969558716,14.462902069091797,11,0.5618013739585876,maximum__sum_mod_10,0.031137585639953613,0.0036394447088241577,0.027498140931129456
0.5804790556430817,0.8612470626831055,False,family-00302,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.47386640310287476,19.491310119628906,11,0.5618013739585876,maximum__sum_mod_10,0.3984297811985016,-0.18204927444458008,0.5804790556430817
0.34216195344924927,0.26603519916534424,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,0,0.5090311765670776,10.716819763183594,11,0.5228590965270996,minimum__sum_mod_10,0.40748468041419983,0.06532272696495056,0.34216195344924927
0.21191570162773132,-0.23984360694885254,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5060431957244873,10.988698959350586,11,0.5228590965270996,minimum__sum_mod_10,0.18316510319709778,-0.028750598430633545,0.21191570162773132
0.12173666059970856,0.4072624444961548,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,2,0.4610852003097534,14.921150207519531,11,0.5228590965270996,minimum__sum_mod_10,0.12537610530853271,0.0036394447088241577,0.12173666059970856
0.28509455919265747,0.8554553985595703,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,3,0.38053110241889954,20.736228942871094,11,0.5228590965270996,minimum__sum_mod_10,0.10304528474807739,-0.18204927444458008,0.28509455919265747
0.2209074655547738,0.23141396045684814,True,family-00303,1.0,0.5,0.5,maximum,minimum,0,0.39279037714004517,10.478339195251465,11,-0.7761079967021942,maximum__minimum,-0.004642740823328495,0.2162647247314453,-0.2209074655547738
0.18166362307965755,1.216637134552002,True,family-00303,1.0,0.5,0.5,maximum,minimum,1,0.5282349586486816,10.719250679016113,11,-0.7761079967021942,maximum__minimum,-0.010713865980505943,0.1709497570991516,-0.18166362307965755
0.22246522642672062,0.8278313875198364,True,family-00303,1.0,0.5,0.5,maximum,minimum,2,0.4191318154335022,14.527578353881836,11,-0.7761079967021942,maximum__minimum,-0.013420531526207924,0.2090446949005127,-0.22246522642672062
0.03119238279759884,-0.547392725944519,True,family-00303,1.0,0.5,0.5,maximum,minimum,3,0.16971217095851898,22.230398178100586,11,-0.7761079967021942,maximum__minimum,-0.0018974337726831436,-0.03308981657028198,0.03119238279759884
0.02691779937595129,-0.6146050691604614,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,0,0.4428708851337433,9.000527381896973,11,-0.020358195528388023,maximum__sum_mod_10,-0.004642740823328495,-0.031560540199279785,0.02691779937595129
0.005290299654006958,0.43290019035339355,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,1,0.4835953414440155,9.625251770019531,11,-0.020358195528388023,maximum__sum_mod_10,-0.010713865980505943,-0.005423566326498985,-0.005290299654006958
0.026326796039938927,-0.36613547801971436,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,2,0.6567707061767578,10.916609764099121,11,-0.020358195528388023,maximum__sum_mod_10,-0.013420531526207924,0.012906264513731003,-0.026326796039938927
0.007901541888713837,-0.8455581665039062,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,3,0.7423345446586609,13.144579887390137,11,-0.020358195528388023,maximum__sum_mod_10,-0.0018974337726831436,0.006004108116030693,-0.007901541888713837
0.2478252649307251,-0.8460190296173096,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,0,0.39416414499282837,11.053442001342773,11,0.7557498011738062,minimum__sum_mod_10,0.2162647247314453,-0.031560540199279785,0.2478252649307251
0.1763733234256506,-0.7837369441986084,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,1,0.2569325268268585,14.266060829162598,11,0.7557498011738062,minimum__sum_mod_10,0.1709497570991516,-0.005423566326498985,0.1763733234256506
0.1961384303867817,-1.1939668655395508,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,2,0.15920788049697876,19.555988311767578,11,0.7557498011738062,minimum__sum_mod_10,0.2090446949005127,0.012906264513731003,0.1961384303867817
0.039093924686312675,-0.2981654405593872,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,3,0.15094302594661713,25.878406524658203,11,0.7557498011738062,minimum__sum_mod_10,-0.03308981657028198,0.006004108116030693,-0.039093924686312675
0.0008356571197509766,0.26634836196899414,True,family-00304,0.5,0.0,0.5,maximum,minimum,0,0.4322285056114197,10.937758445739746,11,0.7243313789367676,maximum__minimum,0.05020934343338013,0.04937368631362915,0.0008356571197509766
1.0795080065727234,-0.08012831211090088,True,family-00304,0.5,0.0,0.5,maximum,minimum,1,0.5083562731742859,12.151327133178711,11,0.7243313789367676,maximum__minimum,0.8244211673736572,-0.25508683919906616,1.0795080065727234
0.08220023661851883,1.5082842111587524,True,family-00304,0.5,0.0,0.5,maximum,minimum,2,0.5147895812988281,13.37274169921875,11,0.7243313789367676,maximum__minimum,0.10352414846420288,0.02132391184568405,0.08220023661851883
0.24801021069288254,0.13433599472045898,True,family-00304,0.5,0.0,0.5,maximum,minimum,3,0.607040524482727,14.248916625976562,11,0.7243313789367676,maximum__minimum,0.2896122932434082,0.041602082550525665,0.24801021069288254
0.04437829926609993,-0.05862593650817871,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.4104515314102173,10.983036041259766,11,0.7923379689455032,maximum__sum_mod_10,0.05020934343338013,0.005831044167280197,0.04437829926609993
0.8270142674446106,-1.033742070198059,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.13099059462547302,16.26081657409668,11,0.7923379689455032,maximum__sum_mod_10,0.8244211673736572,-0.002593100070953369,0.8270142674446106
0.07495647296309471,1.8013684749603271,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.23954857885837555,18.532745361328125,11,0.7923379689455032,maximum__sum_mod_10,0.10352414846420288,0.02856767550110817,0.07495647296309471
0.2772243209183216,0.9815826416015625,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.3391583263874054,22.236501693725586,11,0.7923379689455032,maximum__sum_mod_10,0.2896122932434082,0.012387972325086594,0.2772243209183216
0.04354264214634895,-0.32497429847717285,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.49822738766670227,10.471382141113281,11,0.06800659000873566,minimum__sum_mod_10,0.04937368631362915,0.005831044167280197,0.04354264214634895
0.2524937391281128,-0.9536137580871582,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.4164046049118042,13.515524864196777,11,0.06800659000873566,minimum__sum_mod_10,-0.25508683919906616,-0.002593100070953369,-0.2524937391281128
0.007243763655424118,0.2930842638015747,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.4829275608062744,15.322115898132324,11,0.06800659000873566,minimum__sum_mod_10,0.02132391184568405,0.02856767550110817,-0.007243763655424118
0.02921411022543907,0.8472466468811035,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.5868543982505798,17.503353118896484,11,0.06800659000873566,minimum__sum_mod_10,0.041602082550525665,0.012387972325086594,0.02921411022543907
0.208540678024292,0.28565025329589844,True,family-00305,0.0,1.0,-1.0,maximum,minimum,0,0.5340574383735657,10.80225658416748,11,-0.06712859869003296,maximum__minimum,0.19958949089050293,0.4081301689147949,-0.208540678024292
0.6333397626876831,-0.08643889427185059,True,family-00305,0.0,1.0,-1.0,maximum,minimum,1,0.6297458410263062,10.45057487487793,11,-0.06712859869003296,maximum__minimum,0.6610466241836548,0.02770686149597168,0.6333397626876831
0.289459764957428,-0.13274157047271729,True,family-00305,0.0,1.0,-1.0,maximum,minimum,2,0.5034430027008057,12.82193374633789,11,-0.06712859869003296,maximum__minimum,0.038634538650512695,0.3280943036079407,-0.289459764957428
0.04890573024749756,-0.08275735378265381,True,family-00305,0.0,1.0,-1.0,maximum,minimum,3,0.19928407669067383,19.32630157470703,11,-0.06712859869003296,maximum__minimum,0.15234220027923584,0.2012479305267334,-0.04890573024749756
0.18642982468008995,-1.1538532972335815,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.46683332324028015,10.909135818481445,11,0.7379242926836014,maximum__sum_mod_10,0.19958949089050293,0.013159666210412979,0.18642982468008995
0.6907971650362015,-0.3997690677642822,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.41182443499565125,13.17894458770752,11,0.7379242926836014,maximum__sum_mod_10,0.6610466241836548,-0.029750540852546692,0.6907971650362015
0.014608645811676979,0.5943834781646729,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.40388062596321106,16.085119247436523,11,0.7379242926836014,maximum__sum_mod_10,0.038634538650512695,0.024025892838835716,0.014608645811676979
0.1459772177040577,0.212774395942688,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.5357184410095215,18.41033172607422,11,0.7379242926836014,maximum__sum_mod_10,0.15234220027923584,0.006364982575178146,0.1459772177040577
0.39497050270438194,-1.43950355052948,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,0,0.5086272358894348,10.476393699645996,11,0.8050528913736343,minimum__sum_mod_10,0.4081301689147949,0.013159666210412979,0.39497050270438194
0.05745740234851837,-0.31333017349243164,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5004024505615234,12.52616024017334,11,0.8050528913736343,minimum__sum_mod_10,0.02770686149597168,-0.029750540852546692,0.05745740234851837
0.30406841076910496,0.7271250486373901,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,2,0.5506364703178406,14.258034706115723,11,0.8050528913736343,minimum__sum_mod_10,0.3280943036079407,0.024025892838835716,0.30406841076910496
0.19488294795155525,0.2955317497253418,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,3,0.5189926624298096,18.95981216430664,11,0.8050528913736343,minimum__sum_mod_10,0.2012479305267334,0.006364982575178146,0.19488294795155525
0.12028127908706665,-0.21074652671813965,True,family-00306,1.0,0.5,0.5,maximum,minimum,0,0.5816801190376282,9.665167808532715,11,-0.08739465475082397,maximum__minimum,0.04118388891220093,-0.07909739017486572,0.12028127908706665
0.201715350151062,0.43884992599487305,True,family-00306,1.0,0.5,0.5,maximum,minimum,1,0.5110087394714355,11.5320463180542,11,-0.08739465475082397,maximum__minimum,0.20638436079025269,0.004669010639190674,0.201715350151062
0.6627720594406128,0.4968985319137573,True,family-00306,1.0,0.5,0.5,maximum,minimum,2,0.4614330530166626,16.985570907592773,11,-0.08739465475082397,maximum__minimum,0.09959590435028076,0.7623679637908936,-0.6627720594406128
0.2725159227848053,-0.3860703706741333,True,family-00306,1.0,0.5,0.5,maximum,minimum,3,0.4545072019100189,20.62900161743164,11,-0.08739465475082397,maximum__minimum,0.32337453961372375,0.05085861682891846,0.2725159227848053
0.040076485835015774,0.814974308013916,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,0,0.5050377249717712,10.91691780090332,11,0.7523191105574369,maximum__sum_mod_10,0.04118388891220093,0.001107403077185154,0.040076485835015774
0.21383347734808922,0.554856538772583,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,1,0.3992483615875244,12.899136543273926,11,0.7523191105574369,maximum__sum_mod_10,0.20638436079025269,-0.007449116557836533,0.21383347734808922
0.16794227063655853,0.7715618014335632,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,2,0.43817803263664246,16.02171516418457,11,0.7523191105574369,maximum__sum_mod_10,0.09959590435028076,-0.06834636628627777,0.16794227063655853
0.32218368723988533,-0.2701832056045532,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,3,0.4301341474056244,19.210214614868164,11,0.7523191105574369,maximum__sum_mod_10,0.32337453961372375,0.0011908523738384247,0.32218368723988533
0.08020479325205088,1.0257208347320557,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,0,0.6047700643539429,9.842427253723145,11,0.8397137653082609,minimum__sum_mod_10,-0.07909739017486572,0.001107403077185154,-0.08020479325205088
0.012118127197027206,0.11600661277770996,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,1,0.4991314709186554,12.764762878417969,11,0.8397137653082609,minimum__sum_mod_10,0.004669010639190674,-0.007449116557836533,0.012118127197027206
0.8307143300771713,0.2746632695198059,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,2,0.7550367116928101,12.38915729522705,11,0.8397137653082609,minimum__sum_mod_10,0.7623679637908936,-0.06834636628627777,0.8307143300771713
0.04966776445508003,0.11588716506958008,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,3,0.8115413188934326,12.854320526123047,11,0.8397137653082609,minimum__sum_mod_10,0.05085861682891846,0.0011908523738384247,0.04966776445508003
0.23949917033314705,-0.45709383487701416,True,family-00307,0.5,0.0,0.5,maximum,minimum,0,0.7077773213386536,8.967923164367676,11,-0.6225406005978584,maximum__minimum,0.0046132393181324005,-0.23488593101501465,0.23949917033314705
0.17759523540735245,-1.12259840965271,True,family-00307,0.5,0.0,0.5,maximum,minimum,1,0.5655484795570374,10.710431098937988,11,-0.6225406005978584,maximum__minimum,-0.02191609889268875,0.1556791365146637,-0.17759523540735245
0.5716640334576368,0.8870927095413208,True,family-00307,0.5,0.0,0.5,maximum,minimum,2,0.24728700518608093,17.85848617553711,11,-0.6225406005978584,maximum__minimum,0.0022765416651964188,0.5739405751228333,-0.5716640334576368
0.24297462170943618,-1.108079195022583,True,family-00307,0.5,0.0,0.5,maximum,minimum,3,0.20237061381340027,21.422468185424805,11,-0.6225406005978584,maximum__minimum,0.0063162618316709995,0.24929088354110718,-0.24297462170943618
0.04146973416209221,-0.2615898847579956,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.49204564094543457,11.57028579711914,11,-0.09124737977981567,maximum__sum_mod_10,0.0046132393181324005,0.04608297348022461,-0.04146973416209221
0.04043229669332504,-0.9947503805160522,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.43130290508270264,13.292943000793457,11,-0.09124737977981567,maximum__sum_mod_10,-0.02191609889268875,0.01851619780063629,-0.04043229669332504
0.07883473671972752,0.6969581842422485,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.41018056869506836,17.12346649169922,11,-0.09124737977981567,maximum__sum_mod_10,0.0022765416651964188,-0.0765581950545311,0.07883473671972752
0.03650780161842704,-1.0253474712371826,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.6259071826934814,17.073116302490234,11,-0.09124737977981567,maximum__sum_mod_10,0.0063162618316709995,0.04282406345009804,-0.03650780161842704
0.28096890449523926,0.19550395011901855,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.566042959690094,10.68338680267334,11,0.5312932208180428,minimum__sum_mod_10,-0.23488593101501465,0.04608297348022461,-0.28096890449523926
0.1371629387140274,0.12784802913665771,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.631574273109436,10.688455581665039,11,0.5312932208180428,minimum__sum_mod_10,0.1556791365146637,0.01851619780063629,0.1371629387140274
0.6504987701773643,-0.19013452529907227,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.6075897216796875,15.171586990356445,11,0.5312932208180428,minimum__sum_mod_10,0.5739405751228333,-0.0765581950545311,0.6504987701773643
0.20646682009100914,0.08273172378540039,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.508847713470459,20.553909301757812,11,0.5312932208180428,minimum__sum_mod_10,0.24929088354110718,0.04282406345009804,0.20646682009100914
0.7159619685262442,0.21535587310791016,True,family-00308,0.0,1.0,-1.0,maximum,minimum,0,0.5517537593841553,9.970396041870117,11,0.8569791801273823,maximum__minimum,0.7216141223907471,0.005652153864502907,0.7159619685262442
0.8275715224444866,-0.14746248722076416,True,family-00308,0.0,1.0,-1.0,maximum,minimum,1,0.5046058893203735,10.244498252868652,11,0.8569791801273823,maximum__minimum,0.8178064227104187,-0.009765099734067917,0.8275715224444866
0.14711273554712534,0.2957792282104492,True,family-00308,0.0,1.0,-1.0,maximum,minimum,2,0.42021647095680237,13.326950073242188,11,0.8569791801273823,maximum__minimum,0.14482450485229492,-0.0022882306948304176,0.14711273554712534
0.47156428918242455,-0.12232315540313721,True,family-00308,0.0,1.0,-1.0,maximum,minimum,3,0.21237285435199738,20.52099609375,11,0.8569791801273823,maximum__minimum,0.46133410930633545,-0.010230179876089096,0.47156428918242455
0.8218457475304604,0.2790184020996094,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.6173703074455261,9.672333717346191,11,0.8191146329045296,maximum__sum_mod_10,0.7216141223907471,-0.10023162513971329,0.8218457475304604
0.810721006244421,-0.11232388019561768,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.5453811883926392,11.420368194580078,11,0.8191146329045296,maximum__sum_mod_10,0.8178064227104187,0.007085416465997696,0.810721006244421
0.1752340868115425,0.6432205438613892,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.41859349608421326,16.382343292236328,11,0.8191146329045296,maximum__sum_mod_10,0.14482450485229492,-0.03040958195924759,0.1752340868115425
0.4675293490290642,0.5886783599853516,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.3963196575641632,23.250057220458984,11,0.8191146329045296,maximum__sum_mod_10,0.46133410930633545,-0.006195239722728729,0.4675293490290642
0.1058837790042162,0.06366252899169922,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,0,0.5455194115638733,10.573173522949219,11,-0.03786454722285271,minimum__sum_mod_10,0.005652153864502907,-0.10023162513971329,0.1058837790042162
0.016850516200065613,0.035138607025146484,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5659694075584412,11.357361793518066,11,-0.03786454722285271,minimum__sum_mod_10,-0.009765099734067917,0.007085416465997696,-0.016850516200065613
0.02812135126441717,0.34744131565093994,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,2,0.5463988780975342,13.924453735351562,11,-0.03786454722285271,minimum__sum_mod_10,-0.0022882306948304176,-0.03040958195924759,0.02812135126441717
0.004034940153360367,0.7110015153884888,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,3,0.4994407892227173,20.14394760131836,11,-0.03786454722285271,minimum__sum_mod_10,-0.010230179876089096,-0.006195239722728729,-0.004034940153360367
0.16671985387802124,-0.9318382740020752,True,family-00309,1.0,0.5,0.5,maximum,minimum,0,0.4705045223236084,11.229620933532715,11,0.15289795398712158,maximum__minimum,0.22656744718551636,0.3932873010635376,-0.16671985387802124
0.37382030487060547,-0.10440361499786377,True,family-00309,1.0,0.5,0.5,maximum,minimum,1,0.4169231057167053,11.787737846374512,11,0.15289795398712158,maximum__minimum,0.568599283695221,0.19477897882461548,0.37382030487060547
0.34466055035591125,0.3653905391693115,True,family-00309,1.0,0.5,0.5,maximum,minimum,2,0.15789222717285156,17.737403869628906,11,0.15289795398712158,maximum__minimum,0.7583361864089966,0.4136756360530853,0.34466055035591125
0.26142632961273193,-0.3113809823989868,True,family-00309,1.0,0.5,0.5,maximum,minimum,3,0.12441393733024597,24.705820083618164,11,0.15289795398712158,maximum__minimum,0.2312437891960144,-0.03018254041671753,0.26142632961273193
0.3734802007675171,-1.2560787200927734,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,0,0.41947034001350403,12.293120384216309,11,0.38884639739990234,maximum__sum_mod_10,0.22656744718551636,-0.14691275358200073,0.3734802007675171
0.6027097105979919,-0.6422889232635498,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,1,0.4231572151184082,12.478355407714844,11,0.38884639739990234,maximum__sum_mod_10,0.568599283695221,-0.034110426902770996,0.6027097105979919
0.8075264096260071,-0.28931164741516113,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,2,0.07286306470632553,20.393014907836914,11,0.38884639739990234,maximum__sum_mod_10,0.7583361864089966,-0.0491902232170105,0.8075264096260071
0.09257912635803223,-0.10033261775970459,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,3,0.2607608437538147,25.09807586669922,11,0.38884639739990234,maximum__sum_mod_10,0.2312437891960144,0.32382291555404663,-0.09257912635803223
0.5402000546455383,-0.32424044609069824,False,family-00309,0.5,0.0,0.5,minimum,sum_mod_10,0,0.34718477725982666,12.734427452087402,11,0.23594844341278076,minimum__sum_mod_10,0.3932873010635376,-0.14691275358200073,0.5402000546455383
