ci95_high,ci95_low,layer,mean,median,metric,model_variant,seed_n,std,task_family
13.53124713897705,12.82738971710205,3,13.183652877807617,13.265046787261962,residual_norm,baseline,5,0.4627554499061606,sum_mod_10
2.7621541023254395,2.5634818077087402,0,2.6573486328125,2.631485341297042,attention_entropy,gated,5,0.13178219676792507,maximum
0.21997734904289246,0.12995454668998718,0,0.17490620911121368,0.15060582884483867,attention_evidence_mass,gated,5,0.06042861335111689,maximum
-0.24287745356559753,-0.2899910807609558,0,-0.26719972491264343,-0.27089131092842744,candidate_cosine,gated,5,0.028548620904204843,maximum
0.3098691999912262,0.27182435989379883,0,0.2908467650413513,0.2990004929617561,candidate_dominance,gated,5,0.025334620806441777,maximum
0.9187427759170532,0.891399621963501,0,0.9036068916320801,0.9048815639368419,candidate_novelty,gated,5,0.01825560162958863,maximum
5.058377265930176,4.234417915344238,0,4.674817085266113,4.881676460466077,candidate_update_norm,gated,5,0.5196015890797094,maximum
4.953149318695068,4.170706272125244,0,4.576612949371338,4.799763531454148,effective_displacement,gated,5,0.5156953476208614,maximum
4.9409284591674805,4.1315741539001465,0,4.576612949371338,4.7997635189564,effective_update_norm,gated,5,0.5156953435832624,maximum
0.46652668714523315,0.3861392140388489,0,0.4274318814277649,0.4465484443090616,relative_update_norm,gated,5,0.05268399611918067,maximum
0.9167448878288269,0.8821523785591125,0,0.8994486927986145,0.8917609400326206,representation_direction_cosine,gated,5,0.023328526969185574,maximum
11.309751510620117,10.95084285736084,0,11.125062942504883,11.047593012932808,residual_norm,gated,5,0.2424512385769768,maximum
2.808276414871216,2.538841724395752,1,2.667184829711914,2.605531546858049,attention_entropy,gated,5,0.1752630799620966,maximum
0.2433517724275589,0.1709376573562622,1,0.20030196011066437,0.18932690678549738,attention_evidence_mass,gated,5,0.049233069579890085,maximum
-0.06317739188671112,-0.16461899876594543,1,-0.11389819532632828,-0.12146060684583439,candidate_cosine,gated,5,0.063898438577109,maximum
0.30278825759887695,0.2876175343990326,1,0.29395365715026855,0.2889484691851098,candidate_dominance,gated,5,0.009834848313471208,maximum
0.9750106930732727,0.9486769437789917,1,0.9618438482284546,0.966725517963541,candidate_novelty,gated,5,0.017086507315718053,maximum
4.9136552810668945,4.405478000640869,1,4.654984474182129,4.6505811974920075,candidate_update_norm,gated,5,0.33480143891656433,maximum
4.812282562255859,4.172108173370361,1,4.4921956062316895,4.539547798962428,effective_displacement,gated,5,0.4251992242943899,maximum
4.834502220153809,4.172108173370361,1,4.4921956062316895,4.53954780410076,effective_update_norm,gated,5,0.4251992233443429,maximum
0.46600183844566345,0.4205213487148285,1,0.4414713978767395,0.43407168130165547,relative_update_norm,gated,5,0.029205993307432364,maximum
0.9208859205245972,0.8824266791343689,1,0.9016668200492859,0.9025784458579689,representation_direction_cosine,gated,5,0.02553871457429209,maximum
11.023870468139648,10.701494216918945,1,10.839573860168457,10.804633855819702,residual_norm,gated,5,0.21436545429028458,maximum
2.548644542694092,2.2045764923095703,2,2.376610279083252,2.437264224450136,attention_entropy,gated,5,0.21829743613769204,maximum
0.42292848229408264,0.2585010528564453,2,0.33134692907333374,0.3156185352333611,attention_evidence_mass,gated,5,0.10133681302087877,maximum
0.10259051620960236,0.04312942922115326,2,0.0728599801659584,0.0628725731775405,candidate_cosine,gated,5,0.03907510714452891,maximum
0.3492218554019928,0.3091200292110443,2,0.3292432427406311,0.33143406133262476,candidate_dominance,gated,5,0.025611572475995492,maximum
0.9752857089042664,0.9690359234809875,2,0.9713594317436218,0.9696828601095412,candidate_novelty,gated,5,0.004292887369621344,maximum
6.47701358795166,5.241654396057129,2,5.877574443817139,5.795788093489044,candidate_update_norm,gated,5,0.8010089972403054,maximum
6.375792026519775,5.044991493225098,2,5.710391044616699,5.7079764268836195,effective_displacement,gated,5,0.8355805157023413,maximum
6.333314418792725,5.044991493225098,2,5.710391044616699,5.7079764268836195,effective_update_norm,gated,5,0.8355805204230322,maximum
0.5823874473571777,0.47057729959487915,2,0.5262594223022461,0.5158964517165203,relative_update_norm,gated,5,0.07045593984788735,maximum
0.9143623113632202,0.8830979466438293,2,0.8987301588058472,0.8945775625657062,representation_direction_cosine,gated,5,0.019983189290511027,maximum
11.51857852935791,11.194071769714355,2,11.331449508666992,11.273368129807134,residual_norm,gated,5,0.21368432953139907,maximum
2.54799222946167,1.7254005670547485,3,2.1366963386535645,2.4076520242998676,attention_entropy,gated,5,0.5367293522763535,maximum
0.5388424396514893,0.2657748758792877,3,0.40297508239746094,0.3977386629990032,attention_evidence_mass,gated,5,0.17446824903188318,maximum
0.18887415528297424,0.12725554406642914,3,0.15732118487358093,0.13768260002136232,candidate_cosine,gated,5,0.03999655763414034,maximum
0.36013543605804443,0.29444804787635803,3,0.3282492458820343,0.34111190225396837,candidate_dominance,gated,5,0.043744025271586946,maximum
0.9577305912971497,0.9351242780685425,3,0.9464274644851685,0.9481274591551887,candidate_novelty,gated,5,0.014282582627316796,maximum
