ci95_high,ci95_low,component,layer,mean_maximum_minus_minimum,median_maximum_minus_minimum,replicated,seed_n,std_maximum_minus_minimum
0.610686182975769,-0.2158341109752655,sa,0,0.15058891475200653,0.07514606854981848,False,5,0.5126115567143436
0.09831457585096359,-0.07950582355260849,ff,0,0.010478961281478405,0.0322139621194866,False,5,0.11394134961739157
1.5880582332611084,-0.5681561231613159,sa,1,0.5495395660400391,1.0521122667110627,False,5,1.443673662040346
0.04745933413505554,0.009723526425659657,ff,1,0.02760533057153225,0.028311608193649196,False,5,0.023889518281206546
0.2578761875629425,-0.4478994309902191,sa,2,-0.0897119790315628,0.0039370229674710044,False,5,0.45329529912096483
0.022587083280086517,-0.00046028554788790643,ff,2,0.00978446938097477,0.004787065544062191,False,5,0.01515622758686111
0.35111966729164124,-0.023242834955453873,sa,3,0.1440688669681549,-0.011758868396282207,False,5,0.23853740673894033
0.007222008891403675,-0.02585211768746376,ff,3,-0.007871709764003754,-0.01041449780265491,False,5,0.02225384880461593
