absolute_utility_delta,attention_entropy_delta,both_learned_tasks,family_id,identifiability_a,identifiability_b,identifiability_delta,intent_a,intent_b,layer,residual_cosine,residual_delta_norm,seed,target_probability_delta,task_pair,utility_a,utility_b,utility_delta
0.33547038584947586,-0.09839010238647461,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,2,0.650672972202301,11.862162590026855,55,0.5800123512744904,minimum__sum_mod_10,0.4373059570789337,0.10183557122945786,0.33547038584947586
0.263185977935791,0.8103006482124329,False,family-00302,1.0,0.5,0.5,minimum,sum_mod_10,3,0.49520498514175415,21.597867965698242,55,0.5800123512744904,minimum__sum_mod_10,0.14390772581100464,-0.11927825212478638,0.263185977935791
0.32304184697568417,-0.6689713001251221,True,family-00303,1.0,0.5,0.5,maximum,minimum,0,0.5449184775352478,9.511916160583496,55,-0.8689098861068487,maximum__minimum,-0.030068745836615562,0.2929731011390686,-0.32304184697568417
0.10723870061337948,0.3289715051651001,True,family-00303,1.0,0.5,0.5,maximum,minimum,1,0.5515108108520508,11.286134719848633,55,-0.8689098861068487,maximum__minimum,-0.012745549902319908,0.09449315071105957,-0.10723870061337948
0.08718421868979931,-0.20728373527526855,True,family-00303,1.0,0.5,0.5,maximum,minimum,2,0.4246087968349457,16.165040969848633,55,-0.8689098861068487,maximum__minimum,0.0010230857878923416,0.08820730447769165,-0.08718421868979931
0.2552262395620346,-0.4311178922653198,True,family-00303,1.0,0.5,0.5,maximum,minimum,3,0.4760606586933136,18.615436553955078,55,-0.8689098861068487,maximum__minimum,-0.002255365252494812,0.2529708743095398,-0.2552262395620346
0.02646418660879135,-0.30087602138519287,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,0,0.32741662859916687,12.719313621520996,55,-0.0103069506585598,maximum__sum_mod_10,-0.030068745836615562,-0.003604559227824211,-0.02646418660879135
0.013984119519591331,-1.2818169593811035,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,1,0.5243684649467468,11.858067512512207,55,-0.0103069506585598,maximum__sum_mod_10,-0.012745549902319908,0.0012385696172714233,-0.013984119519591331
0.0005260072648525238,-0.5964683294296265,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,2,0.6586713194847107,11.767123222351074,55,-0.0103069506585598,maximum__sum_mod_10,0.0010230857878923416,0.0004970785230398178,0.0005260072648525238
0.004605745896697044,0.9542155861854553,False,family-00303,1.0,0.0,1.0,maximum,sum_mod_10,3,0.6845694780349731,14.506402969360352,55,-0.0103069506585598,maximum__sum_mod_10,-0.002255365252494812,0.0023503806442022324,-0.004605745896697044
0.2965776603668928,0.3680952787399292,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,0,0.3731226325035095,11.35622787475586,55,0.8586029354482889,minimum__sum_mod_10,0.2929731011390686,-0.003604559227824211,0.2965776603668928
0.09325458109378815,-1.6107884645462036,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,1,0.2850174605846405,13.816215515136719,55,0.8586029354482889,minimum__sum_mod_10,0.09449315071105957,0.0012385696172714233,0.09325458109378815
0.08771022595465183,-0.3891845941543579,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,2,0.34599530696868896,16.88616943359375,55,0.8586029354482889,minimum__sum_mod_10,0.08820730447769165,0.0004970785230398178,0.08771022595465183
0.25062049366533756,1.3853334784507751,False,family-00303,0.5,0.0,0.5,minimum,sum_mod_10,3,0.3991248309612274,21.755578994750977,55,0.8586029354482889,minimum__sum_mod_10,0.2529708743095398,0.0023503806442022324,0.25062049366533756
0.34999365732073784,1.1867496967315674,True,family-00304,0.5,0.0,0.5,maximum,minimum,0,0.30648332834243774,11.264303207397461,55,0.3768257312476635,maximum__minimum,0.3487274646759033,-0.0012661926448345184,0.34999365732073784
0.18939200602471828,-0.5099518299102783,True,family-00304,0.5,0.0,0.5,maximum,minimum,1,0.3744926154613495,10.64891242980957,55,0.3768257312476635,maximum__minimum,0.20240633189678192,0.013014325872063637,0.18939200602471828
0.19644545763731003,-0.9240014553070068,True,family-00304,0.5,0.0,0.5,maximum,minimum,2,0.2608295977115631,15.78687858581543,55,0.3768257312476635,maximum__minimum,-0.19618073105812073,0.00026472657918930054,-0.19644545763731003
0.12321459129452705,-1.6300779581069946,True,family-00304,0.5,0.0,0.5,maximum,minimum,3,0.3818528950214386,19.74454116821289,55,0.3768257312476635,maximum__minimum,0.12572088837623596,0.002506297081708908,0.12321459129452705
0.37447660602629185,0.16312134265899658,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.42981791496276855,10.309353828430176,55,0.392102612182498,maximum__sum_mod_10,0.3487274646759033,-0.025749141350388527,0.37447660602629185
0.19974217005074024,-0.3417496681213379,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.3828712999820709,10.920660972595215,55,0.392102612182498,maximum__sum_mod_10,0.20240633189678192,0.0026641618460416794,0.19974217005074024
0.1803876105695963,0.33123695850372314,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.39910364151000977,15.073976516723633,55,0.392102612182498,maximum__sum_mod_10,-0.19618073105812073,-0.015793120488524437,-0.1803876105695963
0.1146711390465498,1.2465415596961975,False,family-00304,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.5606796145439148,19.53009605407715,55,0.392102612182498,maximum__sum_mod_10,0.12572088837623596,0.011049749329686165,0.1146711390465498
0.02448294870555401,-1.0236283540725708,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.11771367490291595,11.629376411437988,55,0.01527688093483448,minimum__sum_mod_10,-0.0012661926448345184,-0.025749141350388527,0.02448294870555401
0.010350164026021957,0.16820216178894043,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.14110276103019714,11.195657730102539,55,0.01527688093483448,minimum__sum_mod_10,0.013014325872063637,0.0026641618460416794,0.010350164026021957
0.016057847067713737,1.25523841381073,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.18029990792274475,12.929771423339844,55,0.01527688093483448,minimum__sum_mod_10,0.00026472657918930054,-0.015793120488524437,0.016057847067713737
0.008543452247977257,2.876619517803192,False,family-00304,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.43382003903388977,18.983739852905273,55,0.01527688093483448,minimum__sum_mod_10,0.002506297081708908,0.011049749329686165,-0.008543452247977257
0.26066863536834717,0.3061467409133911,True,family-00305,0.0,1.0,-1.0,maximum,minimum,0,0.3730473816394806,12.012508392333984,55,-0.08197861909866333,maximum__minimum,0.17405790090560913,-0.08661073446273804,0.26066863536834717
0.04585063457489014,-0.10168004035949707,True,family-00305,0.0,1.0,-1.0,maximum,minimum,1,0.4911186695098877,11.312382698059082,55,-0.08197861909866333,maximum__minimum,-0.0019452571868896484,-0.047795891761779785,0.04585063457489014
0.06313222646713257,-0.13780438899993896,True,family-00305,0.0,1.0,-1.0,maximum,minimum,2,0.41929149627685547,15.047943115234375,55,-0.08197861909866333,maximum__minimum,0.5751749873161316,0.512042760848999,0.06313222646713257
0.15619099140167236,-1.431027352809906,True,family-00305,0.0,1.0,-1.0,maximum,minimum,3,0.5650684237480164,16.795028686523438,55,-0.08197861909866333,maximum__minimum,0.1822797656059265,0.3384707570075989,-0.15619099140167236
0.15000316500663757,-0.5730704069137573,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.44176679849624634,11.885309219360352,55,0.6045199073851109,maximum__sum_mod_10,0.17405790090560913,0.024054735898971558,0.15000316500663757
0.029167450964450836,-0.9884219169616699,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.5183045268058777,11.478408813476562,55,0.6045199073851109,maximum__sum_mod_10,-0.0019452571868896484,0.027222193777561188,-0.029167450964450836
0.5531116165220737,-0.16095399856567383,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.5820997357368469,13.551778793334961,55,0.6045199073851109,maximum__sum_mod_10,0.5751749873161316,0.022063370794057846,0.5531116165220737
0.17279783636331558,0.09216594696044922,False,family-00305,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.6174291372299194,18.385906219482422,55,0.6045199073851109,maximum__sum_mod_10,0.1822797656059265,0.009481929242610931,0.17279783636331558
0.1106654703617096,-0.8792171478271484,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,0,0.24271255731582642,12.918713569641113,55,0.6864985264837742,minimum__sum_mod_10,-0.08661073446273804,0.024054735898971558,-0.1106654703617096
0.07501808553934097,-0.8867418766021729,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,1,0.34205931425094604,12.690730094909668,55,0.6864985264837742,minimum__sum_mod_10,-0.047795891761779785,0.027222193777561188,-0.07501808553934097
0.4899793900549412,-0.023149609565734863,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,2,0.5058894753456116,12.294877052307129,55,0.6864985264837742,minimum__sum_mod_10,0.512042760848999,0.022063370794057846,0.4899793900549412
0.32898882776498795,1.5231932997703552,False,family-00305,1.0,0.5,0.5,minimum,sum_mod_10,3,0.6424275040626526,17.15623664855957,55,0.6864985264837742,minimum__sum_mod_10,0.3384707570075989,0.009481929242610931,0.32898882776498795
0.2703150510787964,-0.031267642974853516,True,family-00306,1.0,0.5,0.5,maximum,minimum,0,0.45173805952072144,11.212152481079102,55,-0.061663150787353516,maximum__minimum,0.3033844232559204,0.03306937217712402,0.2703150510787964
0.8621741533279419,-0.17914068698883057,True,family-00306,1.0,0.5,0.5,maximum,minimum,1,0.4715214967727661,11.766336441040039,55,-0.061663150787353516,maximum__minimum,-0.015240967273712158,0.8469331860542297,-0.8621741533279419
0.3281351923942566,-0.40928494930267334,True,family-00306,1.0,0.5,0.5,maximum,minimum,2,0.28555673360824585,17.72245216369629,55,-0.061663150787353516,maximum__minimum,-7.337331771850586e-05,0.3280618190765381,-0.3281351923942566
0.2896057963371277,-1.0014607906341553,True,family-00306,1.0,0.5,0.5,maximum,minimum,3,0.31989341974258423,21.612293243408203,55,-0.061663150787353516,maximum__minimum,0.3959490656852722,0.10634326934814453,0.2896057963371277
0.31041380017995834,0.6969149112701416,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,0,0.48244982957839966,11.252768516540527,55,0.8062314111739397,maximum__sum_mod_10,0.3033844232559204,-0.007029376924037933,0.31041380017995834
0.014947304502129555,0.6344035863876343,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,1,0.5978491306304932,10.888113021850586,55,0.8062314111739397,maximum__sum_mod_10,-0.015240967273712158,-0.00029366277158260345,-0.014947304502129555
0.00925404392182827,0.1484699249267578,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,2,0.5733502507209778,12.869242668151855,55,0.8062314111739397,maximum__sum_mod_10,-7.337331771850586e-05,-0.009327417239546776,0.00925404392182827
0.39568406715989113,0.7247227430343628,False,family-00306,1.0,0.0,1.0,maximum,sum_mod_10,3,0.5518268346786499,17.91851806640625,55,0.8062314111739397,maximum__sum_mod_10,0.3959490656852722,0.00026499852538108826,0.39568406715989113
0.04009874910116196,0.7281825542449951,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,0,0.3730200529098511,12.158550262451172,55,0.8678945619612932,minimum__sum_mod_10,0.03306937217712402,-0.007029376924037933,0.04009874910116196
0.8472268488258123,0.8135442733764648,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,1,0.5376003980636597,11.912100791931152,55,0.8678945619612932,minimum__sum_mod_10,0.8469331860542297,-0.00029366277158260345,0.8472268488258123
0.33738923631608486,0.5577548742294312,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,2,0.5674599409103394,14.408642768859863,55,0.8678945619612932,minimum__sum_mod_10,0.3280618190765381,-0.009327417239546776,0.33738923631608486
0.10607827082276344,1.726183533668518,False,family-00306,0.5,0.0,0.5,minimum,sum_mod_10,3,0.6113404035568237,17.131898880004883,55,0.8678945619612932,minimum__sum_mod_10,0.10634326934814453,0.00026499852538108826,0.10607827082276344
0.5624584853649139,-0.013294458389282227,True,family-00307,0.5,0.0,0.5,maximum,minimum,0,0.3872077763080597,9.847983360290527,55,-0.8496032953262329,maximum__minimum,-0.028015583753585815,0.5344429016113281,-0.5624584853649139
0.6278358921408653,-0.8620154857635498,True,family-00307,0.5,0.0,0.5,maximum,minimum,1,0.41888490319252014,10.99260425567627,55,-0.8496032953262329,maximum__minimum,0.01220402866601944,0.6400399208068848,-0.6278358921408653
0.19680163264274597,-0.16135501861572266,True,family-00307,0.5,0.0,0.5,maximum,minimum,2,0.1657128632068634,17.997873306274414,55,-0.8496032953262329,maximum__minimum,0.07131937146186829,0.26812100410461426,-0.19680163264274597
0.021549031138420105,-0.1456131935119629,True,family-00307,0.5,0.0,0.5,maximum,minimum,3,0.24308153986930847,20.716968536376953,55,-0.8496032953262329,maximum__minimum,0.044097527861595154,0.02254849672317505,0.021549031138420105
0.02002757042646408,0.2731022834777832,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,0,0.43011513352394104,10.380829811096191,55,0.010221749544143677,maximum__sum_mod_10,-0.028015583753585815,-0.007988013327121735,-0.02002757042646408
0.044879019260406494,-0.768404483795166,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,1,0.47056734561920166,11.42458438873291,55,0.010221749544143677,maximum__sum_mod_10,0.01220402866601944,-0.032674990594387054,0.044879019260406494
0.10895662754774094,-0.6485830545425415,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,2,0.5285923480987549,12.854179382324219,55,0.010221749544143677,maximum__sum_mod_10,0.07131937146186829,-0.03763725608587265,0.10895662754774094
0.03237537294626236,0.8455418348312378,False,family-00307,0.5,1.0,-0.5,maximum,sum_mod_10,3,0.7019269466400146,14.398845672607422,55,0.010221749544143677,maximum__sum_mod_10,0.044097527861595154,0.011722154915332794,0.03237537294626236
0.5424309149384499,0.28639674186706543,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,0,0.3165248930454254,10.06125259399414,55,0.8598250448703766,minimum__sum_mod_10,0.5344429016113281,-0.007988013327121735,0.5424309149384499
0.6727149114012718,0.09361100196838379,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,1,0.5528204441070557,10.01864242553711,55,0.8598250448703766,minimum__sum_mod_10,0.6400399208068848,-0.032674990594387054,0.6727149114012718
0.3057582601904869,-0.48722803592681885,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,2,0.46834343671798706,14.9684476852417,55,0.8598250448703766,minimum__sum_mod_10,0.26812100410461426,-0.03763725608587265,0.3057582601904869
0.010826341807842255,0.9911550283432007,False,family-00307,0.0,1.0,-1.0,minimum,sum_mod_10,3,0.4862184226512909,19.62067222595215,55,0.8598250448703766,minimum__sum_mod_10,0.02254849672317505,0.011722154915332794,0.010826341807842255
0.2558724954724312,0.48011314868927,True,family-00308,0.0,1.0,-1.0,maximum,minimum,0,0.3057745397090912,10.549604415893555,55,0.8330434449017048,maximum__minimum,0.28334587812423706,0.027473382651805878,0.2558724954724312
0.053540416061878204,-0.22815394401550293,True,family-00308,0.0,1.0,-1.0,maximum,minimum,1,0.4557690918445587,9.510391235351562,55,0.8330434449017048,maximum__minimum,0.00043088197708129883,0.0539712980389595,-0.053540416061878204
0.7264024317264557,-0.3301757574081421,True,family-00308,0.0,1.0,-1.0,maximum,minimum,2,0.1377713829278946,16.083600997924805,55,0.8330434449017048,maximum__minimum,0.7428632974624634,0.01646086573600769,0.7264024317264557
0.6071101874113083,-1.1241239309310913,True,family-00308,0.0,1.0,-1.0,maximum,minimum,3,0.3792484700679779,16.599592208862305,55,0.8330434449017048,maximum__minimum,0.6418440341949463,0.034733846783638,0.6071101874113083
0.35894471406936646,0.15153372287750244,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,0,0.4192841649055481,9.935029029846191,55,0.8217561691999435,maximum__sum_mod_10,0.28334587812423706,-0.0755988359451294,0.35894471406936646
0.02912287414073944,-0.08064508438110352,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,1,0.4825684726238251,9.335702896118164,55,0.8217561691999435,maximum__sum_mod_10,0.00043088197708129883,-0.028691992163658142,0.02912287414073944
0.7534932121634483,-0.7875218391418457,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,2,0.44732099771499634,12.889781951904297,55,0.8217561691999435,maximum__sum_mod_10,0.7428632974624634,-0.010629914700984955,0.7534932121634483
0.6605287864804268,-0.33979737758636475,False,family-00308,0.0,0.5,-0.5,maximum,sum_mod_10,3,0.4694851040840149,20.265810012817383,55,0.8217561691999435,maximum__sum_mod_10,0.6418440341949463,-0.0186847522854805,0.6605287864804268
0.10307221859693527,-0.3285794258117676,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,0,0.4971240758895874,8.531432151794434,55,-0.011287275701761246,minimum__sum_mod_10,0.027473382651805878,-0.0755988359451294,0.10307221859693527
0.08266329020261765,0.14750885963439941,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,1,0.5523317456245422,8.196403503417969,55,-0.011287275701761246,minimum__sum_mod_10,0.0539712980389595,-0.028691992163658142,0.08266329020261765
0.027090780436992645,-0.4573460817337036,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,2,0.5529500246047974,9.938358306884766,55,-0.011287275701761246,minimum__sum_mod_10,0.01646086573600769,-0.010629914700984955,0.027090780436992645
0.0534185990691185,0.7843265533447266,False,family-00308,1.0,0.5,0.5,minimum,sum_mod_10,3,0.66145920753479,16.467370986938477,55,-0.011287275701761246,minimum__sum_mod_10,0.034733846783638,-0.0186847522854805,0.0534185990691185
0.1291797161102295,-0.7995162010192871,True,family-00309,1.0,0.5,0.5,maximum,minimum,0,0.41603004932403564,9.060317039489746,55,-0.00014853477478027344,maximum__minimum,0.4432779550552368,0.3140982389450073,0.1291797161102295
0.2002454400062561,-0.1908961534500122,True,family-00309,1.0,0.5,0.5,maximum,minimum,1,0.2687937617301941,10.981579780578613,55,-0.00014853477478027344,maximum__minimum,0.021679341793060303,0.2219247817993164,-0.2002454400062561
0.12733280658721924,-0.08099329471588135,True,family-00309,1.0,0.5,0.5,maximum,minimum,2,0.28243374824523926,15.693835258483887,55,-0.00014853477478027344,maximum__minimum,-0.07090497016906738,0.056427836418151855,-0.12733280658721924
0.3551458716392517,-0.7236823439598083,True,family-00309,1.0,0.5,0.5,maximum,minimum,3,0.3635024130344391,20.86723518371582,55,-0.00014853477478027344,maximum__minimum,0.6857622861862183,0.33061641454696655,0.3551458716392517
0.4481050968170166,-0.1898866891860962,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,0,0.2521917223930359,11.929766654968262,55,0.44835832715034485,maximum__sum_mod_10,0.4432779550552368,-0.004827141761779785,0.4481050968170166
0.1282643973827362,-1.02742338180542,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,1,0.4090977907180786,11.943449020385742,55,0.44835832715034485,maximum__sum_mod_10,0.021679341793060303,-0.1065850555896759,0.1282643973827362
0.3677409589290619,-1.1943092346191406,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,2,0.5562467575073242,14.080388069152832,55,0.44835832715034485,maximum__sum_mod_10,-0.07090497016906738,0.2968359887599945,-0.3677409589290619
0.753249317407608,0.40633606910705566,False,family-00309,1.0,0.0,1.0,maximum,sum_mod_10,3,0.5858995318412781,18.328453063964844,55,0.44835832715034485,maximum__sum_mod_10,0.6857622861862183,-0.06748703122138977,0.753249317407608
0.3189253807067871,0.6096295118331909,False,family-00309,0.5,0.0,0.5,minimum,sum_mod_10,0,0.33798035979270935,11.53204345703125,55,0.4485068619251251,minimum__sum_mod_10,0.3140982389450073,-0.004827141761779785,0.3189253807067871
