causal_utility,e1_classification,example_id,gate,gate_entropy,layer,relative_update_norm,seed,task
0.19806057214736938,useful,family-00300-maximum,0.9312008023262024,0.2505217105674939,0,0.42677436809111463,22,maximum
0.5167824625968933,useful,family-00300-maximum,0.9508708119392395,0.19594316419303698,1,0.903169366529162,22,maximum
0.5072702169418335,useful,family-00300-maximum,0.986951470375061,0.06958163647277955,2,0.5060826742012428,22,maximum
0.216056227684021,useful,family-00300-maximum,0.9799623489379883,0.09818560830599538,3,0.48566721759008397,22,maximum
0.4814353883266449,useful,family-00300-minimum,0.9362517595291138,0.23715874253555239,0,0.8204803397163618,22,minimum
0.07328683137893677,useful,family-00300-minimum,0.9424310326576233,0.2202253811364066,1,0.764191966713161,22,minimum
0.00771099328994751,useful,family-00300-minimum,0.9709644913673401,0.13137334871942824,2,0.5211554969385916,22,minimum
0.1608644723892212,useful,family-00300-minimum,0.9670908451080322,0.14471360822767296,3,0.5660882412743624,22,minimum
0.013308055698871613,redundant_or_uncertain,family-00300-sum_mod_10,0.9201776385307312,0.27833530231340725,0,0.4615353213594374,22,sum_mod_10
0.024787209928035736,redundant_or_uncertain,family-00300-sum_mod_10,0.9335247874259949,0.2444244736594607,1,0.538993742119744,22,sum_mod_10
-0.010268539190292358,useful,family-00300-sum_mod_10,0.955925464630127,0.1806837664369685,2,0.5806280090244741,22,sum_mod_10
0.046350155025720596,candidate_harmful,family-00300-sum_mod_10,0.9617266654968262,0.162417344682659,3,0.43257533721411207,22,sum_mod_10
0.22238296270370483,useful,family-00301-maximum,0.9312008023262024,0.2505217105674939,0,0.38095254136384626,22,maximum
0.42596113681793213,useful,family-00301-maximum,0.9510113000869751,0.1955266969263558,1,0.9005076174742043,22,maximum
0.03348451852798462,useful,family-00301-maximum,0.9883911609649658,0.06327004726188079,2,1.4397830117859565,22,maximum
0.4165847599506378,useful,family-00301-maximum,0.9846023321151733,0.07954128140345904,3,0.5132239174335058,22,maximum
-0.10185608267784119,useful,family-00301-minimum,0.9356473684310913,0.23877965566532727,0,0.39249980643143845,22,minimum
0.06383463740348816,useful,family-00301-minimum,0.9413306713104248,0.223290325962559,1,0.38807109974295156,22,minimum
0.19249077141284943,useful,family-00301-minimum,0.9788574576377869,0.10245298576391138,2,0.502513884091104,22,minimum
0.2504248023033142,useful,family-00301-minimum,0.9718531966209412,0.1282400492985228,3,0.5612966768639367,22,minimum
-0.06960313022136688,redundant_or_uncertain,family-00301-sum_mod_10,0.9319242238998413,0.2486328950352804,0,0.6502860101134956,22,sum_mod_10
0.02375606633722782,redundant_or_uncertain,family-00301-sum_mod_10,0.952387273311615,0.19142514570121927,1,0.5492453513887795,22,sum_mod_10
-0.010669123381376266,useful,family-00301-sum_mod_10,0.9867383241653442,0.07050194086666983,2,0.6815353336319175,22,sum_mod_10
0.007355008274316788,candidate_harmful,family-00301-sum_mod_10,0.9814265370368958,0.0924341198536807,3,0.5301541467011842,22,sum_mod_10
0.17860984802246094,useful,family-00302-maximum,0.9327331185340881,0.24651114116214695,0,0.9695559138803533,22,maximum
0.08783990144729614,useful,family-00302-maximum,0.9604014158248901,0.16666632176668172,1,0.4171767161074506,22,maximum
0.33292436599731445,useful,family-00302-maximum,0.9881568551063538,0.06430899897023866,2,0.9229211508991653,22,maximum
0.0018972158432006836,useful,family-00302-maximum,0.9729099869728088,0.12447647353839211,3,0.4672417910583005,22,maximum
0.325918048620224,useful,family-00302-minimum,0.9313885569572449,0.25003228129256544,0,0.5331763027075516,22,minimum
0.2584419250488281,useful,family-00302-minimum,0.9462010860443115,0.20955251257481317,1,0.7480606684592248,22,minimum
0.034275978803634644,useful,family-00302-minimum,0.9821969270706177,0.08936126702103184,2,0.7636334026646727,22,minimum
-0.10538938641548157,useful,family-00302-minimum,0.9756265878677368,0.1146031858773733,3,0.293994538412153,22,minimum
-0.009061630815267563,redundant_or_uncertain,family-00302-sum_mod_10,0.9327331185340881,0.24651114116214695,0,0.5182030226509827,22,sum_mod_10
-0.007035929709672928,redundant_or_uncertain,family-00302-sum_mod_10,0.9606927633285522,0.1657362247371884,1,1.2408784867427352,22,sum_mod_10
0.008288316428661346,useful,family-00302-sum_mod_10,0.9925684928894043,0.043833270333582086,2,0.4342751757403644,22,sum_mod_10
-0.02035808190703392,candidate_harmful,family-00302-sum_mod_10,0.9900175929069519,0.05592067719797157,3,0.3770792831338892,22,sum_mod_10
0.33678215742111206,useful,family-00303-maximum,0.9332184195518494,0.24523318479546885,0,0.6701159746440165,22,maximum
0.2863160967826843,useful,family-00303-maximum,0.9496390223503113,0.1995767514939317,1,0.7156967631558518,22,maximum
0.1230604350566864,useful,family-00303-maximum,0.9813436269760132,0.09276285844797519,2,0.7031336314190942,22,maximum
-0.23023641109466553,useful,family-00303-maximum,0.9703543782234192,0.1335081484195676,3,0.4803231331613673,22,maximum
-0.02002716064453125,useful,family-00303-minimum,0.9307240843772888,0.25176192580407847,0,0.6872023581567219,22,minimum
0.19069933891296387,useful,family-00303-minimum,0.9536747336387634,0.18754964429890844,1,0.5869304138204613,22,minimum
0.7178562879562378,useful,family-00303-minimum,0.975521981716156,0.11498890961658435,2,0.9899251014158393,22,minimum
0.09844404458999634,useful,family-00303-minimum,0.9727051258087158,0.12520931303842686,3,0.4223416684238678,22,minimum
-0.01877688243985176,redundant_or_uncertain,family-00303-sum_mod_10,0.9351699352264404,0.24005578940253638,0,0.772346861882149,22,sum_mod_10
-0.017694178968667984,redundant_or_uncertain,family-00303-sum_mod_10,0.9513201713562012,0.19460957850666505,1,0.30060131290630404,22,sum_mod_10
-0.006163587793707848,useful,family-00303-sum_mod_10,0.980676531791687,0.09539436602826004,2,0.504733673991316,22,sum_mod_10
0.005233226343989372,candidate_harmful,family-00303-sum_mod_10,0.9753254055976868,0.11571252434968635,3,0.46241754125259527,22,sum_mod_10
-0.009838879108428955,useful,family-00304-maximum,0.9362517595291138,0.23715874253555239,0,0.5832152239033009,22,maximum
0.3129405975341797,useful,family-00304-maximum,0.9479680061340332,0.2044554088351969,1,0.8090633546229893,22,maximum
0.8146277070045471,useful,family-00304-maximum,0.9833539724349976,0.08468190600391695,2,1.3217908063839863,22,maximum
-0.02039778232574463,useful,family-00304-maximum,0.9759722352027893,0.11332536618848611,3,0.4211928511557227,22,maximum
0.21135182678699493,useful,family-00304-minimum,0.9319242238998413,0.2486328950352804,0,0.5869442267519944,22,minimum
0.11251440644264221,useful,family-00304-minimum,0.9493172764778137,0.200520595673283,1,0.48694243945932236,22,minimum
0.04863530397415161,useful,family-00304-minimum,0.98003089427948,0.09791885393508534,2,0.6104926267374466,22,minimum
-0.21408185362815857,useful,family-00304-minimum,0.9674392938613892,0.14353374870304778,3,0.5648270820940805,22,minimum
0.016972731798887253,redundant_or_uncertain,family-00304-sum_mod_10,0.9399252533912659,0.22717314092267563,0,0.5905706110047947,22,sum_mod_10
-0.010068099945783615,redundant_or_uncertain,family-00304-sum_mod_10,0.951699435710907,0.19348062575730474,1,0.7871603951960074,22,sum_mod_10
-0.0319945402443409,useful,family-00304-sum_mod_10,0.9887871146202087,0.06150339579270125,2,0.4376302015997115,22,sum_mod_10
-0.013155605643987656,candidate_harmful,family-00304-sum_mod_10,0.9855623245239258,0.07551857600608798,3,0.5035831786436841,22,sum_mod_10
0.7975714206695557,useful,family-00305-maximum,0.9327331185340881,0.24651114116214695,0,0.7651507315080895,22,maximum
-0.0014334917068481445,useful,family-00305-maximum,0.9601026773452759,0.1676176962170981,1,0.39165499962589073,22,maximum
0.5103609561920166,useful,family-00305-maximum,0.984917938709259,0.07822567490720152,2,1.8363446039657878,22,maximum
0.03553569316864014,useful,family-00305-maximum,0.9752839207649231,0.11586502821951002,3,0.34421202300450904,22,maximum
0.11861515045166016,useful,family-00305-minimum,0.9385068416595459,0.23105638674160317,0,0.5315808582300182,22,minimum
0.40180903673171997,useful,family-00305-minimum,0.9493851661682129,0.2003216202384117,1,0.6930417351181738,22,minimum
0.26972830295562744,useful,family-00305-minimum,0.9758455157279968,0.11379442172973481,2,1.1174657095485718,22,minimum
0.025307059288024902,useful,family-00305-minimum,0.973992645740509,0.120576804974988,3,0.5354237609224212,22,minimum
0.008997449651360512,redundant_or_uncertain,family-00305-sum_mod_10,0.9436833262443542,0.216710068585657,0,0.5155038807606364,22,sum_mod_10
0.017541944980621338,redundant_or_uncertain,family-00305-sum_mod_10,0.9570837020874023,0.1771040488374777,1,1.0164410563437971,22,sum_mod_10
-0.03280869871377945,useful,family-00305-sum_mod_10,0.9925867915153503,0.0437436837610663,2,0.7232156699292083,22,sum_mod_10
0.00640125572681427,candidate_harmful,family-00305-sum_mod_10,0.98861163854599,0.06228804451104131,3,0.3790825565782244,22,sum_mod_10
0.07019710540771484,useful,family-00306-maximum,0.9362517595291138,0.23715874253555239,0,0.4677707064479704,22,maximum
0.7372332215309143,useful,family-00306-maximum,0.9452270865440369,0.21233590011697867,1,0.9824504562709339,22,maximum
0.4764470160007477,useful,family-00306-maximum,0.9786559343338013,0.10322486941075071,2,1.034005620866106,22,maximum
0.06628519296646118,useful,family-00306-maximum,0.9603611826896667,0.16679458617607687,3,0.3168649911866086,22,maximum
0.012522578239440918,useful,family-00306-minimum,0.9372493028640747,0.23447002349181648,0,0.31497680071867695,22,minimum
0.8937835097312927,useful,family-00306-minimum,0.9567208886146545,0.178228855682446,1,0.6540499722482918,22,minimum
0.4038558006286621,useful,family-00306-minimum,0.9883188009262085,0.06359141013302202,2,1.3542967239235377,22,minimum
0.015833616256713867,useful,family-00306-minimum,0.9754955172538757,0.11508642171878292,3,0.2919453012093165,22,minimum
-0.01875496469438076,redundant_or_uncertain,family-00306-sum_mod_10,0.9327331185340881,0.24651114116214695,0,0.5118035138571206,22,sum_mod_10
-0.005035983398556709,redundant_or_uncertain,family-00306-sum_mod_10,0.9588877558708191,0.17146295266386197,1,0.6656332289490563,22,sum_mod_10
-0.10177912563085556,useful,family-00306-sum_mod_10,0.9856913685798645,0.07497298818156943,2,1.5176899576683147,22,sum_mod_10
-0.02781781740486622,candidate_harmful,family-00306-sum_mod_10,0.9827464818954468,0.0871485966119645,3,0.33496085452871527,22,sum_mod_10
-0.0012891890946775675,useful,family-00307-maximum,0.9307240843772888,0.25176192580407847,0,0.5550849644498078,22,maximum
-0.009360239841043949,useful,family-00307-maximum,0.9509087800979614,0.19583065195743052,1,0.7528222795749087,22,maximum
0.0013308590278029442,useful,family-00307-maximum,0.981721043586731,0.09126334035851369,2,0.5586784074945685,22,maximum
-0.007391077466309071,useful,family-00307-maximum,0.9717061519622803,0.12876045324846044,3,0.8105375792667088,22,maximum
-0.2755383849143982,useful,family-00307-minimum,0.9289770722389221,0.25627694247619864,0,0.8772107739941702,22,minimum
-0.3091684579849243,useful,family-00307-minimum,0.9343088865280151,0.2423478034681878,1,0.4750552036766817,22,minimum
0.35398346185684204,useful,family-00307-minimum,0.9510495662689209,0.19541318614970843,2,1.0333469625004978,22,minimum
-0.05261474847793579,useful,family-00307-minimum,0.9551749229431152,0.1829863822085574,3,0.4579614299573581,22,minimum
